image_index,image,unique_id,concept,recognizability,recognizability_homonyms,recognizability_close,nameability_naming-consistency,nameability,memorability_cr,relative_image_path,concept_index
18105,racket/racket_04s.jpg,racket,racket,0.111111111,0.111111111,0.111111111,0.842105263,0.842105263,0.846153846,images/racket/racket_04s.jpg,1270
18106,racket/racket_05s.jpg,racket,racket,0.3125,0.3125,0.3125,0.823529412,0.823529412,0.804878049,images/racket/racket_05s.jpg,1270
18107,racket/racket_06s.jpg,racket,racket,0.444444444,0.444444444,0.444444444,0.8,0.8,0.794871795,images/racket/racket_06s.jpg,1270
18108,racket/racket_07s.jpg,racket,racket,0.4375,0.4375,0.4375,0.75,0.75,0.697674419,images/racket/racket_07s.jpg,1270
18109,racket/racket_08s.jpg,racket,racket,0.294117647,0.294117647,0.294117647,0.823529412,0.823529412,0.7,images/racket/racket_08s.jpg,1270
18110,racket/racket_09s.jpg,racket,racket,0.285714286,0.285714286,0.285714286,0.944444444,0.944444444,0.871794872,images/racket/racket_09s.jpg,1270
18111,racket/racket_10s.jpg,racket,racket,0.428571429,0.428571429,0.428571429,0.777777778,0.777777778,0.736842105,images/racket/racket_10s.jpg,1270
18112,racket/racket_11s.jpg,racket,racket,0.266666667,0.266666667,0.266666667,0.526315789,0.526315789,0.756097561,images/racket/racket_11s.jpg,1270
18113,racket/racket_12s.jpg,racket,racket,0.333333333,0.333333333,0.333333333,0.777777778,0.777777778,0.743589744,images/racket/racket_12s.jpg,1270
18114,racket/racket_13s.jpg,racket,racket,0.529411765,0.529411765,0.529411765,0.882352941,0.882352941,0.780487805,images/racket/racket_13s.jpg,1270
18115,racket/racket_14s.jpg,racket,racket,0.058823529,0.058823529,0.058823529,0.736842105,0.736842105,0.743589744,images/racket/racket_14s.jpg,1270
18116,radar/radar_01s.jpg,radar,radar,0.375,0.375,0.375,0.611111111,0.611111111,0.829268293,images/radar/radar_01s.jpg,1271
18117,radar/radar_02s.jpg,radar,radar,0.5,0.5,0.5,0.111111111,0.055555556,0.731707317,images/radar/radar_02s.jpg,1271
18118,radar/radar_03s.jpg,radar,radar,0.230769231,0.230769231,0.230769231,0.4,0.4,0.619047619,images/radar/radar_03s.jpg,1271
18119,radar/radar_04s.jpg,radar,radar,0.529411765,0.529411765,0.529411765,0.473684211,0.473684211,0.763157895,images/radar/radar_04s.jpg,1271
18120,radar/radar_05s.jpg,radar,radar,0.285714286,0.285714286,0.285714286,0.470588235,0.294117647,0.642857143,images/radar/radar_05s.jpg,1271
18121,radar/radar_06s.jpg,radar,radar,0.625,0.625,0.625,0.5625,0.5625,0.85,images/radar/radar_06s.jpg,1271
18122,radar/radar_07s.jpg,radar,radar,0.6875,0.6875,0.6875,0.789473684,0.789473684,0.585365854,images/radar/radar_07s.jpg,1271
18123,radar/radar_08s.jpg,radar,radar,0.75,0.75,0.75,0.842105263,0.842105263,0.87804878,images/radar/radar_08s.jpg,1271
18124,radar/radar_09s.jpg,radar,radar,0.764705882,0.764705882,0.764705882,0.722222222,0.722222222,0.825,images/radar/radar_09s.jpg,1271
18125,radar/radar_10s.jpg,radar,radar,0.5,0.5,0.5,0.473684211,0.473684211,0.804878049,images/radar/radar_10s.jpg,1271
18126,radar/radar_11s.jpg,radar,radar,0.647058824,0.647058824,0.647058824,0.5,0.5,0.815789474,images/radar/radar_11s.jpg,1271
18127,radar/radar_12s.jpg,radar,radar,0.866666667,0.866666667,0.866666667,0.631578947,0.631578947,0.717948718,images/radar/radar_12s.jpg,1271
18128,radiator/radiator_01b.jpg,radiator,radiator,0.65,0.65,0.65,0.941176471,0.941176471,0.75,images/radiator/radiator_01b.jpg,1272
18129,radiator/radiator_02n.jpg,radiator,radiator,0.461538462,0.461538462,0.461538462,0.705882353,0.705882353,0.725,images/radiator/radiator_02n.jpg,1272
18130,radiator/radiator_03s.jpg,radiator,radiator,0.9,0.9,0.9,0.736842105,0.736842105,0.72972973,images/radiator/radiator_03s.jpg,1272
18131,radiator/radiator_04s.jpg,radiator,radiator,0.363636364,0.363636364,0.363636364,0.75,0.75,0.875,images/radiator/radiator_04s.jpg,1272
18132,radiator/radiator_05s.jpg,radiator,radiator,0.388888889,0.388888889,0.388888889,0.625,0.625,0.540540541,images/radiator/radiator_05s.jpg,1272
18133,radiator/radiator_06s.jpg,radiator,radiator,0.583333333,0.583333333,0.583333333,0.588235294,0.588235294,0.825,images/radiator/radiator_06s.jpg,1272
18134,radiator/radiator_07s.jpg,radiator,radiator,0.571428571,0.571428571,0.571428571,0.733333333,0.733333333,0.829268293,images/radiator/radiator_07s.jpg,1272
18135,radiator/radiator_08n.jpg,radiator,radiator,0.4375,0.4375,0.4375,0.75,0.75,0.880952381,images/radiator/radiator_08n.jpg,1272
18136,radiator/radiator_09s.jpg,radiator,radiator,0.428571429,0.428571429,0.428571429,0.631578947,0.631578947,0.75,images/radiator/radiator_09s.jpg,1272
18137,radiator/radiator_10s.jpg,radiator,radiator,0.384615385,0.384615385,0.384615385,0.631578947,0.631578947,0.804878049,images/radiator/radiator_10s.jpg,1272
18138,radiator/radiator_11s.jpg,radiator,radiator,0.533333333,0.533333333,0.533333333,0.833333333,0.833333333,0.902439024,images/radiator/radiator_11s.jpg,1272
18139,radiator/radiator_12s.jpg,radiator,radiator,0.615384615,0.615384615,0.615384615,0.722222222,0.722222222,0.825,images/radiator/radiator_12s.jpg,1272
18140,radiator/radiator_13n.jpg,radiator,radiator,0.727272727,0.727272727,0.727272727,0.722222222,0.722222222,0.837837838,images/radiator/radiator_13n.jpg,1272
18141,radio/radio_01b.jpg,radio,radio,0.933333333,0.933333333,0.933333333,1.0,1.0,0.688888889,images/radio/radio_01b.jpg,1273
18142,radio/radio_02s.jpg,radio,radio,0.923076923,0.923076923,0.923076923,0.9375,0.9375,0.772727273,images/radio/radio_02s.jpg,1273
18143,radio/radio_03s.jpg,radio,radio,1.0,1.0,1.0,0.833333333,0.833333333,0.725,images/radio/radio_03s.jpg,1273
18144,radio/radio_04s.jpg,radio,radio,0.933333333,0.933333333,0.933333333,1.0,1.0,0.564102564,images/radio/radio_04s.jpg,1273
18145,radio/radio_05s.jpg,radio,radio,0.928571429,0.928571429,0.928571429,0.944444444,0.944444444,0.80952381,images/radio/radio_05s.jpg,1273
18146,radio/radio_06s.jpg,radio,radio,1.0,1.0,1.0,0.947368421,0.947368421,0.829268293,images/radio/radio_06s.jpg,1273
18147,radio/radio_07s.jpg,radio,radio,0.733333333,0.733333333,0.733333333,0.882352941,0.882352941,0.8,images/radio/radio_07s.jpg,1273
18148,radio/radio_08s.jpg,radio,radio,0.875,0.875,0.875,1.0,1.0,0.780487805,images/radio/radio_08s.jpg,1273
18149,radio/radio_09s.jpg,radio,radio,0.833333333,0.833333333,0.833333333,0.875,0.875,0.631578947,images/radio/radio_09s.jpg,1273
18150,radio/radio_10s.jpg,radio,radio,0.666666667,0.666666667,0.666666667,1.0,1.0,0.775,images/radio/radio_10s.jpg,1273
18151,radio/radio_11s.jpg,radio,radio,0.866666667,0.866666667,0.866666667,1.0,1.0,0.756097561,images/radio/radio_11s.jpg,1273
18152,radio/radio_12s.jpg,radio,radio,0.933333333,0.933333333,0.933333333,0.95,0.95,0.707317073,images/radio/radio_12s.jpg,1273
18153,radio/radio_13s.jpg,radio,radio,1.0,1.0,1.0,1.0,1.0,0.731707317,images/radio/radio_13s.jpg,1273
18154,radio/radio_14s.jpg,radio,radio,0.909090909,0.909090909,0.909090909,0.947368421,0.947368421,0.7,images/radio/radio_14s.jpg,1273
18155,radio/radio_15s.jpg,radio,radio,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.833333333,images/radio/radio_15s.jpg,1273
18156,radish/radish_01b.jpg,radish,radish,0.692307692,0.692307692,0.692307692,0.789473684,0.789473684,0.6,images/radish/radish_01b.jpg,1274
18157,radish/radish_02s.jpg,radish,radish,0.647058824,0.647058824,0.647058824,0.555555556,0.555555556,0.775,images/radish/radish_02s.jpg,1274
18158,radish/radish_03n.jpg,radish,radish,0.6875,0.6875,0.6875,0.611111111,0.611111111,0.871794872,images/radish/radish_03n.jpg,1274
18159,radish/radish_04n.jpg,radish,radish,0.785714286,0.785714286,0.785714286,0.733333333,0.733333333,0.658536585,images/radish/radish_04n.jpg,1274
18160,radish/radish_05s.jpg,radish,radish,0.666666667,0.666666667,0.666666667,0.7,0.7,0.833333333,images/radish/radish_05s.jpg,1274
18161,radish/radish_06n.jpg,radish,radish,0.571428571,0.571428571,0.571428571,0.631578947,0.631578947,0.756097561,images/radish/radish_06n.jpg,1274
18162,radish/radish_07s.jpg,radish,radish,0.6,0.6,0.6,0.777777778,0.777777778,0.853658537,images/radish/radish_07s.jpg,1274
18163,radish/radish_08n.jpg,radish,radish,0.785714286,0.785714286,0.785714286,0.777777778,0.777777778,0.75,images/radish/radish_08n.jpg,1274
18164,radish/radish_09s.jpg,radish,radish,0.75,0.75,0.75,0.470588235,0.470588235,0.775,images/radish/radish_09s.jpg,1274
18165,radish/radish_10s.jpg,radish,radish,0.8,0.8,0.8,0.777777778,0.777777778,0.951219512,images/radish/radish_10s.jpg,1274
18166,radish/radish_11s.jpg,radish,radish,0.692307692,0.692307692,0.692307692,0.588235294,0.588235294,0.825,images/radish/radish_11s.jpg,1274
18167,radish/radish_12s.jpg,radish,radish,0.615384615,0.615384615,0.615384615,0.933333333,0.933333333,0.804878049,images/radish/radish_12s.jpg,1274
18168,radish/radish_13n.jpg,radish,radish,0.461538462,0.461538462,0.461538462,0.555555556,0.555555556,0.87804878,images/radish/radish_13n.jpg,1274
18169,radish/radish_14n.jpg,radish,radish,0.411764706,0.411764706,0.411764706,0.631578947,0.631578947,0.780487805,images/radish/radish_14n.jpg,1274
18170,radish/radish_15n.jpg,radish,radish,0.625,0.625,0.625,0.705882353,0.705882353,0.85,images/radish/radish_15n.jpg,1274
18171,raft/raft_01b.jpg,raft,raft,0.214285714,0.214285714,0.214285714,0.684210526,0.684210526,0.837209302,images/raft/raft_01b.jpg,1275
18172,raft/raft_02s.jpg,raft,raft,0.166666667,0.166666667,0.166666667,0.555555556,0.555555556,0.85,images/raft/raft_02s.jpg,1275
18173,raft/raft_03s.jpg,raft,raft,0.166666667,0.166666667,0.166666667,0.6,0.6,0.725,images/raft/raft_03s.jpg,1275
18174,raft/raft_04s.jpg,raft,raft,0.266666667,0.266666667,0.266666667,0.714285714,0.714285714,0.818181818,images/raft/raft_04s.jpg,1275
18175,raft/raft_05s.jpg,raft,raft,0.133333333,0.133333333,0.133333333,0.666666667,0.666666667,0.731707317,images/raft/raft_05s.jpg,1275
18176,raft/raft_06s.jpg,raft,raft,0.071428571,0.071428571,0.071428571,0.7,0.7,0.8,images/raft/raft_06s.jpg,1275
18177,raft/raft_07s.jpg,raft,raft,0.0625,0.0625,0.0625,0.555555556,0.555555556,0.794871795,images/raft/raft_07s.jpg,1275
18178,raft/raft_08s.jpg,raft,raft,0.235294118,0.235294118,0.235294118,0.647058824,0.647058824,0.641025641,images/raft/raft_08s.jpg,1275
18179,raft/raft_09s.jpg,raft,raft,0.2,0.2,0.2,0.764705882,0.764705882,0.88372093,images/raft/raft_09s.jpg,1275
18180,raft/raft_10s.jpg,raft,raft,0.352941176,0.352941176,0.352941176,0.631578947,0.631578947,0.775,images/raft/raft_10s.jpg,1275
18181,raft/raft_11s.jpg,raft,raft,0.4375,0.4375,0.4375,1.0,1.0,0.87804878,images/raft/raft_11s.jpg,1275
18182,raft/raft_12s.jpg,raft,raft,0.384615385,0.384615385,0.384615385,0.823529412,0.823529412,0.761904762,images/raft/raft_12s.jpg,1275
18183,raft/raft_13s.jpg,raft,raft,0.166666667,0.166666667,0.166666667,0.866666667,0.866666667,0.825,images/raft/raft_13s.jpg,1275
18184,rag/rag_01b.jpg,rag,rag,0.133333333,0.133333333,0.133333333,0.777777778,0.777777778,0.743589744,images/rag/rag_01b.jpg,1276
18185,rag/rag_02s.jpg,rag,rag,0.105263158,0.105263158,0.105263158,0.263157895,0.263157895,0.794871795,images/rag/rag_02s.jpg,1276
18186,rag/rag_03s.jpg,rag,rag,0.0625,0.0625,0.0625,0.352941176,0.176470588,0.65,images/rag/rag_03s.jpg,1276
18187,rag/rag_04s.jpg,rag,rag,0.25,0.25,0.3125,0.473684211,0.473684211,0.775,images/rag/rag_04s.jpg,1276
18188,rag/rag_05s.jpg,rag,rag,0.272727273,0.272727273,0.545454545,0.368421053,0.368421053,0.707317073,images/rag/rag_05s.jpg,1276
18189,rag/rag_06s.jpg,rag,rag,0.285714286,0.285714286,0.285714286,0.705882353,0.705882353,0.725,images/rag/rag_06s.jpg,1276
18190,rag/rag_07s.jpg,rag,rag,0.0625,0.0625,0.0625,0.222222222,0.222222222,0.731707317,images/rag/rag_07s.jpg,1276
18191,rag/rag_08s.jpg,rag,rag,0.142857143,0.142857143,0.142857143,0.368421053,0.368421053,0.794871795,images/rag/rag_08s.jpg,1276
18192,rag/rag_09s.jpg,rag,rag,0.266666667,0.266666667,0.266666667,0.684210526,0.684210526,0.761904762,images/rag/rag_09s.jpg,1276
18193,rag/rag_10s.jpg,rag,rag,0.0,0.0,0.0,0.315789474,0.263157895,0.75,images/rag/rag_10s.jpg,1276
18194,rag/rag_11s.jpg,rag,rag,0.052631579,0.052631579,0.052631579,0.588235294,0.588235294,0.785714286,images/rag/rag_11s.jpg,1276
18195,rag/rag_12s.jpg,rag,rag,0.166666667,0.166666667,0.166666667,0.529411765,0.529411765,0.714285714,images/rag/rag_12s.jpg,1276
18196,railing/railing_01b.jpg,railing,railing,0.153846154,0.153846154,0.153846154,0.375,0.375,0.880952381,images/railing/railing_01b.jpg,1277
18197,railing/railing_02s.jpg,railing,railing,0.375,0.375,0.375,0.526315789,0.263157895,0.738095238,images/railing/railing_02s.jpg,1277
18198,railing/railing_03s.jpg,railing,railing,0.4375,0.4375,0.4375,0.461538462,0.076923077,0.794871795,images/railing/railing_03s.jpg,1277
18199,railing/railing_04s.jpg,railing,railing,0.066666667,0.066666667,0.066666667,0.611111111,0.055555556,0.794871795,images/railing/railing_04s.jpg,1277
18200,railing/railing_05s.jpg,railing,railing,0.333333333,0.333333333,0.333333333,0.473684211,0.473684211,0.743589744,images/railing/railing_05s.jpg,1277
18201,railing/railing_06s.jpg,railing,railing,0.222222222,0.222222222,0.222222222,0.333333333,0.333333333,0.794871795,images/railing/railing_06s.jpg,1277
18202,railing/railing_07s.jpg,railing,railing,0.117647059,0.117647059,0.117647059,0.444444444,0.222222222,0.756097561,images/railing/railing_07s.jpg,1277
18203,railing/railing_08s.jpg,railing,railing,0.642857143,0.642857143,0.642857143,0.411764706,0.411764706,0.8,images/railing/railing_08s.jpg,1277
18204,railing/railing_09s.jpg,railing,railing,0.285714286,0.285714286,0.285714286,0.25,0.25,0.775,images/railing/railing_09s.jpg,1277
18205,railing/railing_10s.jpg,railing,railing,0.2,0.2,0.2,0.588235294,0.117647059,0.789473684,images/railing/railing_10s.jpg,1277
18206,railing/railing_11s.jpg,railing,railing,0.571428571,0.571428571,0.571428571,0.55,0.55,0.756097561,images/railing/railing_11s.jpg,1277
18207,railing/railing_12s.jpg,railing,railing,0.571428571,0.571428571,0.571428571,0.705882353,0.705882353,0.738095238,images/railing/railing_12s.jpg,1277
18208,railing/railing_13s.jpg,railing,railing,0.466666667,0.466666667,0.466666667,0.642857143,0.071428571,0.738095238,images/railing/railing_13s.jpg,1277
18209,rain_gauge/rain_gauge_01b.jpg,rain_gauge,rain gauge,0.357142857,0.357142857,0.357142857,0.4,0.4,0.785714286,images/rain_gauge/rain_gauge_01b.jpg,1278
18210,rain_gauge/rain_gauge_02s.jpg,rain_gauge,rain gauge,0.090909091,0.090909091,0.090909091,0.5625,0.5625,0.725,images/rain_gauge/rain_gauge_02s.jpg,1278
18211,rain_gauge/rain_gauge_03s.jpg,rain_gauge,rain gauge,0.571428571,0.571428571,0.571428571,0.368421053,0.368421053,0.609756098,images/rain_gauge/rain_gauge_03s.jpg,1278
18212,rain_gauge/rain_gauge_04s.jpg,rain_gauge,rain gauge,0.5,0.5,0.5,0.222222222,0.222222222,0.804878049,images/rain_gauge/rain_gauge_04s.jpg,1278
18213,rain_gauge/rain_gauge_05s.jpg,rain_gauge,rain gauge,0.416666667,0.416666667,0.416666667,0.470588235,0.470588235,0.80952381,images/rain_gauge/rain_gauge_05s.jpg,1278
18214,rain_gauge/rain_gauge_06s.jpg,rain_gauge,rain gauge,0.388888889,0.388888889,0.388888889,0.631578947,0.631578947,0.65,images/rain_gauge/rain_gauge_06s.jpg,1278
18215,rain_gauge/rain_gauge_07s.jpg,rain_gauge,rain gauge,0.214285714,0.214285714,0.214285714,0.444444444,0.444444444,0.674418605,images/rain_gauge/rain_gauge_07s.jpg,1278
18216,rain_gauge/rain_gauge_08s.jpg,rain_gauge,rain gauge,0.222222222,0.222222222,0.222222222,0.470588235,0.470588235,0.846153846,images/rain_gauge/rain_gauge_08s.jpg,1278
18217,rain_gauge/rain_gauge_09s.jpg,rain_gauge,rain gauge,0.285714286,0.285714286,0.285714286,0.388888889,0.388888889,0.6,images/rain_gauge/rain_gauge_09s.jpg,1278
18218,rain_gauge/rain_gauge_10s.jpg,rain_gauge,rain gauge,0.642857143,0.642857143,0.642857143,0.611111111,0.611111111,0.717948718,images/rain_gauge/rain_gauge_10s.jpg,1278
18219,rain_gauge/rain_gauge_11s.jpg,rain_gauge,rain gauge,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.6,images/rain_gauge/rain_gauge_11s.jpg,1278
18220,rain_gauge/rain_gauge_12s.jpg,rain_gauge,rain gauge,0.388888889,0.388888889,0.388888889,0.210526316,0.157894737,0.717948718,images/rain_gauge/rain_gauge_12s.jpg,1278
18221,raincoat/raincoat_01s.jpg,raincoat,raincoat,0.6,0.6,0.6,0.444444444,0.444444444,0.815789474,images/raincoat/raincoat_01s.jpg,1279
18222,raincoat/raincoat_02s.jpg,raincoat,raincoat,0.529411765,0.529411765,0.529411765,0.444444444,0.222222222,0.825,images/raincoat/raincoat_02s.jpg,1279
18223,raincoat/raincoat_03s.jpg,raincoat,raincoat,0.4375,0.4375,0.4375,0.411764706,0.235294118,0.825,images/raincoat/raincoat_03s.jpg,1279
18224,raincoat/raincoat_04s.jpg,raincoat,raincoat,0.083333333,0.083333333,0.083333333,0.222222222,0.222222222,0.72972973,images/raincoat/raincoat_04s.jpg,1279
18225,raincoat/raincoat_05s.jpg,raincoat,raincoat,0.615384615,0.615384615,0.615384615,0.315789474,0.315789474,0.846153846,images/raincoat/raincoat_05s.jpg,1279
18226,raincoat/raincoat_06s.jpg,raincoat,raincoat,0.294117647,0.294117647,0.294117647,0.411764706,0.058823529,0.785714286,images/raincoat/raincoat_06s.jpg,1279
18227,raincoat/raincoat_07s.jpg,raincoat,raincoat,0.222222222,0.222222222,0.222222222,0.333333333,0.333333333,0.525,images/raincoat/raincoat_07s.jpg,1279
18228,raincoat/raincoat_08s.jpg,raincoat,raincoat,0.5625,0.5625,0.5625,0.315789474,0.315789474,0.769230769,images/raincoat/raincoat_08s.jpg,1279
18229,raincoat/raincoat_09s.jpg,raincoat,raincoat,0.571428571,0.571428571,0.571428571,0.529411765,0.529411765,0.87804878,images/raincoat/raincoat_09s.jpg,1279
18230,raincoat/raincoat_10s.jpg,raincoat,raincoat,0.083333333,0.083333333,0.083333333,0.294117647,0.235294118,0.651162791,images/raincoat/raincoat_10s.jpg,1279
18231,raincoat/raincoat_11s.jpg,raincoat,raincoat,0.846153846,0.846153846,0.846153846,0.65,0.65,0.785714286,images/raincoat/raincoat_11s.jpg,1279
18232,raincoat/raincoat_12s.jpg,raincoat,raincoat,0.461538462,0.461538462,0.461538462,0.473684211,0.473684211,0.794871795,images/raincoat/raincoat_12s.jpg,1279
18233,raincoat/raincoat_13s.jpg,raincoat,raincoat,0.8,0.8,0.8,0.777777778,0.777777778,0.707317073,images/raincoat/raincoat_13s.jpg,1279
18234,raisin/raisin_01b.jpg,raisin,raisin,0.625,0.625,0.625,0.85,0.85,0.743589744,images/raisin/raisin_01b.jpg,1280
18235,raisin/raisin_02s.jpg,raisin,raisin,0.615384615,0.615384615,0.615384615,0.611111111,0.611111111,0.853658537,images/raisin/raisin_02s.jpg,1280
18236,raisin/raisin_03s.jpg,raisin,raisin,0.625,0.625,0.625,1.0,1.0,0.818181818,images/raisin/raisin_03s.jpg,1280
18237,raisin/raisin_04s.jpg,raisin,raisin,0.8,0.8,0.8,1.0,1.0,0.860465116,images/raisin/raisin_04s.jpg,1280
18238,raisin/raisin_05s.jpg,raisin,raisin,0.846153846,0.846153846,0.846153846,0.8,0.8,0.829268293,images/raisin/raisin_05s.jpg,1280
18239,raisin/raisin_06s.jpg,raisin,raisin,0.75,0.75,0.75,0.8,0.8,0.750609756,images/raisin/raisin_06s.jpg,1280
18240,raisin/raisin_07s.jpg,raisin,raisin,0.75,0.75,0.75,0.684210526,0.684210526,0.780487805,images/raisin/raisin_07s.jpg,1280
18241,raisin/raisin_08s.jpg,raisin,raisin,0.533333333,0.533333333,0.533333333,1.0,1.0,0.780487805,images/raisin/raisin_08s.jpg,1280
18242,raisin/raisin_09s.jpg,raisin,raisin,0.529411765,0.529411765,0.529411765,0.7,0.7,0.853658537,images/raisin/raisin_09s.jpg,1280
18243,raisin/raisin_10s.jpg,raisin,raisin,0.333333333,0.333333333,0.333333333,0.842105263,0.842105263,0.9,images/raisin/raisin_10s.jpg,1280
18244,raisin/raisin_11s.jpg,raisin,raisin,0.333333333,0.333333333,0.333333333,0.894736842,0.894736842,0.87804878,images/raisin/raisin_11s.jpg,1280
18245,raisin/raisin_12s.jpg,raisin,raisin,0.769230769,0.769230769,0.769230769,0.764705882,0.764705882,0.756097561,images/raisin/raisin_12s.jpg,1280
18246,raisin/raisin_13s.jpg,raisin,raisin,0.466666667,0.466666667,0.466666667,1.0,1.0,0.897435897,images/raisin/raisin_13s.jpg,1280
18247,raisin/raisin_14s.jpg,raisin,raisin,0.733333333,0.733333333,0.733333333,0.888888889,0.888888889,0.756097561,images/raisin/raisin_14s.jpg,1280
18248,rake/rake_01b.jpg,rake,rake,0.4,0.4,0.4,1.0,1.0,0.85,images/rake/rake_01b.jpg,1281
18249,rake/rake_02s.jpg,rake,rake,0.230769231,0.230769231,0.230769231,0.85,0.85,0.85,images/rake/rake_02s.jpg,1281
18250,rake/rake_03s.jpg,rake,rake,0.6875,0.6875,0.6875,0.888888889,0.888888889,0.871794872,images/rake/rake_03s.jpg,1281
18251,rake/rake_04s.jpg,rake,rake,0.384615385,0.384615385,0.384615385,0.947368421,0.947368421,0.674418605,images/rake/rake_04s.jpg,1281
18252,rake/rake_05s.jpg,rake,rake,0.733333333,0.733333333,0.733333333,0.95,0.95,0.642857143,images/rake/rake_05s.jpg,1281
18253,rake/rake_06s.jpg,rake,rake,0.5,0.5,0.5,0.95,0.95,0.785714286,images/rake/rake_06s.jpg,1281
18254,rake/rake_07s.jpg,rake,rake,0.416666667,0.416666667,0.416666667,0.95,0.95,0.853658537,images/rake/rake_07s.jpg,1281
18255,rake/rake_08s.jpg,rake,rake,0.4375,0.4375,0.4375,0.947368421,0.947368421,0.794871795,images/rake/rake_08s.jpg,1281
18256,rake/rake_09s.jpg,rake,rake,0.571428571,0.571428571,0.571428571,0.894736842,0.894736842,0.658536585,images/rake/rake_09s.jpg,1281
18257,rake/rake_10s.jpg,rake,rake,0.545454545,0.545454545,0.545454545,0.947368421,0.947368421,0.804878049,images/rake/rake_10s.jpg,1281
18258,rake/rake_11s.jpg,rake,rake,0.5,0.5,0.5,0.947368421,0.947368421,0.815789474,images/rake/rake_11s.jpg,1281
18259,rake/rake_12s.jpg,rake,rake,0.642857143,0.642857143,0.642857143,1.0,1.0,0.880952381,images/rake/rake_12s.jpg,1281
